"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Belarus","BLR","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1220016479492","38.7249984741211","38.3880004882813","37.951000213623","37.5419998168945","37.632999420166","38.0330009460449","38.4179992675781","38.3330001831055","38.3310012817383","38.5019989013672","38.8979988098145","39.3310012817383","40.0950012207031","40.7200012207031","41.3079986572266","41.8440017700195","42.5540008544922","42.3370018005371","42.6749992370605","43.0550003051758","42.943000793457","42.7389984130859","42.5849990844727","42.023998260498","43.4550018310547","41.9640007019043","42.0340003967285","41.9339981079102",
"Belize","BLZ","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9409999847412","22.818000793457","22.863000869751","22.6189994812012","21.2520008087158","19.6700000762939","19.5279998779297","20.9930000305176","19.1809997558594","19.9150009155273","20.2479991912842","20.6380004882813","20.8519992828369","21.2660007476807","21.6650009155273","21.548999786377","21.2880001068115","21.2590007781982","20.8020000457764","20.4300003051758","20.2630004882813","20.0939998626709","19.8320007324219","19.7000007629395","19.7210006713867","19.4689998626709","19.5","19.4869995117188","19.5209999084473",
"Bermuda","BMU","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3059997558594","24.2150001525879","24.2199993133545","24.2399997711182","24.2779998779297","24.2950000762939","24.1940002441406","24.4270000457764","24.4209995269775","25.0340003967285","20.556999206543","22.8910007476807","27.5930004119873","27.6359996795654","25.8939990997314","23.0699996948242","27.5020008087158","26.9839992523193","28.3530006408691","28.3320007324219","28.5799999237061","27.628999710083","27.0100002288818","28.69700050354","30.3509998321533","28.3799991607666","27.6709995269775","26.8150005340576","26.6730003356934",
"Brazil","BRA","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3449993133545","27.0669994354248","27.2180004119873","27.5189990997314","27.6060009002686","27.7159996032715","27.8819999694824","28.0440006256104","27.0659999847412","27.1679992675781","27.1730003356934","28.1959991455078","27.2970008850098","27.496000289917","27.9309997558594","28.0949993133545","28.9349994659424","29.9479999542236","29.3229999542236","29.44700050354","29.5030002593994","30.367000579834","30.5480003356934","30.7360000610352","29.7730007171631","28.1989994049072","27.69700050354","27.0939998626709","26.6800003051758",
"Barbados","BRB","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4699993133545","25.7119998931885","24.7469997406006","24.988000869751","25.5450000762939","25.2290000915527","26.9939994812012","28.8209991455078","30.4720001220703","29.8059997558594","28.4379997253418","26.7350006103516","25.5400009155273","25.9160003662109","25.7880001068115","26.0240001678467","26.4459991455078","27.1180000305176","27.4409999847412","28.5879993438721","27.9459991455078","27.4890003204346","28.2320003509521","28.8290004730225","29.0049991607666","28.9599990844727","29.2339992523193","28.9829998016357","28.6660003662109",
"Brunei Darussalam","BRN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4559993743896","31.6690006256104","31.4519996643066","31.2129993438721","31.7779998779297","31.5300006866455","31.0970001220703","30.7530002593994","29.761999130249","29.5389995574951","29.2339992523193","28.8840007781982","28.5230007171631","28.1270008087158","27.6840000152588","27.4330005645752","26.8990001678467","26.4069995880127","25.7490005493164","25.3850002288818","25.2059993743896","24.8810005187988","24.4120006561279","24.1110000610352","23.0979995727539","22.1000003814697","21.2329998016357","21.0240001678467","20.9389991760254",
"Bhutan","BTN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.89200019836426","5.98299980163574","5.93599987030029","6.07399988174438","5.90399980545044","5.82499980926514","5.70300006866455","5.90799999237061","6.35799980163574","8.13399982452393","11.1359996795654","12.6440000534058","11.5459995269775","13.0380001068115","11.8640003204346","8.99100017547607","7.24100017547607","6.22300004959106","6.66499996185303","6.56099987030029","9.63099956512451","11.0139999389648","11.4479999542236","12.4209995269775","9.93599987030029","10.5220003128052","10.7229995727539","10.9139995574951","11.1750001907349",
"Botswana","BWA","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3899993896484","30.4810009002686","30.3330001831055","30.503999710083","30.6550006866455","30.0779991149902","28.8899993896484","26.9349994659424","26.7740001678467","26.6189994812012","26.5009994506836","27.1070003509521","27.5300006866455","26.7040004730225","25.931999206543","25.5860004425049","25.4580001831055","24.9939994812012","24.3339996337891","24.5310001373291","24.7250003814697","24.9549999237061","25.7180004119873","25.8470001220703","25.5590000152588","25.5900001525879","25.6079998016357","25.7150001525879","25.6989994049072",
"Central African Republic","CAF","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3690004348755","10.1140003204346","9.99899959564209","9.97500038146973","10.0270004272461","9.65100002288818","9.58100032806396","9.5629997253418","9.51200008392334","9.18900012969971","9.13300037384033","9.0649995803833","8.57499980926514","8.61600017547607","8.45600032806396","8.48700046539307","8.50300025939941","8.48200035095215","8.65100002288818","8.66899967193604","8.65999984741211","8.70300006866455","7.6729998588562","7.52099990844727","7.54099988937378","7.59800004959106","7.65100002288818","7.68900012969971","7.69299983978271",
"Canada","CAN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6360015869141","32.6599998474121","32.0309982299805","32.326000213623","32.5270004272461","32.3610000610352","32.6679992675781","32.8860015869141","32.8930015563965","33.2919998168945","33.0909996032715","33.3600006103516","33.1110000610352","33.2910003662109","33.0530014038086","32.3460006713867","31.8470001220703","31.8999996185303","30.6389999389648","30.6760005950928","30.4559993743896","30.8190002441406","30.8419990539551","30.6259994506836","30.1569995880127","29.8490009307861","29.5230007171631","29.6240005493164","29.511999130249",
"Central Europe and the Baltics","CEB","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2526783259303","43.982710813651","42.8737797069097","41.2881928333818","40.8887748582828","40.8487958565218","40.7935646892812","40.6231318651746","39.7909964221737","39.1490478602746","39.0408101551006","39.18368700522","39.0259918278792","39.7900183791126","40.2258159435432","40.9043697827062","42.1215168077117","43.3125619482583","42.1100836121752","41.0437062764368","41.1886581689416","40.7962501962568","40.6994434277436","40.7301197545398","40.7432122323605","41.682178793123","41.867685157322","41.9856700237108","42.1537725025393",
"Switzerland","CHE","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6590003967285","37.9790000915527","36.8800010681152","36.5550003051758","38.1800003051758","35.2550010681152","34.3699989318848","34.8040008544922","34.2529983520508","34.9370002746582","34.1440010070801","33.0779991149902","31.6639995574951","31.3740005493164","31.988000869751","32.1730003356934","32.2939987182617","32.6129989624023","31.8579998016357","32.2879981994629","32.2719993591309","31.2059993743896","31.3269996643066","30.5440006256104","29.9890003204346","29.9069995880127","29.4759998321533","29.6749992370605","29.4130001068115",
"Channel Islands","CHI","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0250015258789","42.875","42.8310012817383","42.9389991760254","42.8050003051758","42.5999984741211","42.5800018310547","42.4889984130859","42.3950004577637","42.3419990539551","41.7060012817383","41.1829986572266","40.4910011291504","39.9599990844727","39.5800018310547","39.5190010070801","39.3419990539551","38.6780014038086","37.5190010070801","37.0690002441406","36.4599990844727","36.0709991455078","35.7220001220703","35.4620018005371","35.1629981994629","34.7680015563965","34.3219985961914","33.8089981079102","33.3530006408691",
"Chile","CHL","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5380001068115","31.7700004577637","32.5110015869141","31.4139995574951","31.7099990844727","32.2369995117188","33.7480010986328","31.4619998931885","28.9540004730225","29.1310005187988","29.5590000152588","29.9290008544922","29.5480003356934","29.8099994659424","29.3169994354248","30.0599994659424","30.6410007476807","30.8689994812012","30.7430000305176","31.1229991912842","31.9340000152588","32.5849990844727","32.9339981079102","32.4039993286133","31.6770000457764","31.3840007781982","31.2390003204346","31.0590000152588","30.9160003662109",
"China","CHN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6609992980957","19.0240001678467","19.7339992523193","20.068000793457","20.4009990692139","20.9400005340576","21.2700004577637","21.2509994506836","21.0009994506836","20.7749996185303","20.8390007019043","20.3299999237061","20.7910003662109","21.7520008087158","23.2269992828369","24.8299999237061","26.6599998474121","27.2830009460449","28.1679992675781","29.3110008239746","30.318000793457","31.3369998931885","31.3360004425049","31.3299999237061","30.8439998626709","30.6310005187988","30.1100006103516","30.3449993133545","30.4810009002686",
"Cote d'Ivoire","CIV","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2259998321533","14.0600004196167","13.8809995651245","13.7259998321533","13.7299995422363","13.7589998245239","13.6490001678467","13.5909996032715","13.4379997253418","13.0459995269775","12.7119998931885","12.3590002059937","12.0050001144409","11.8649997711182","11.7629995346069","11.6470003128052","11.5690002441406","11.5089998245239","11.5430002212524","11.5200004577637","11.2379999160767","11.7600002288818","12.1029996871948","12.6540002822876","13.1420001983643","13.5930004119873","14.0559997558594","14.5430002212524","14.9829998016357",
"Cameroon","CMR","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5129995346069","12.3240003585815","12.0389995574951","11.9320001602173","11.8780002593994","11.83899974823","11.8269996643066","11.8330001831055","11.8579998016357","11.8120002746582","11.6809997558594","12.2709999084473","12.6330003738403","12.9280004501343","12.8669996261597","12.8070001602173","12.7419996261597","13.2379999160767","13.6859998703003","14.2340002059937","14.8859996795654","15.6029996871948","16.3929996490479","17.117000579834","17.4580001831055","17.7189998626709","17.9069995880127","18.0890007019043","18.2119998931885",
"Congo, Dem. Rep.","COD","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9359998703003","15.5480003356934","15.0970001220703","14.8120002746582","14.7110004425049","14.5109996795654","14.0620002746582","13.8190002441406","13.4519996643066","12.8509998321533","12.7040004730225","12.7329998016357","12.831000328064","13.0450000762939","13.2040004730225","13.293999671936","13.4799995422363","13.6140003204346","13.6149997711182","13.7709999084473","13.9809999465942","14.206000328064","14.5740003585815","15.0120000839233","15.3079996109009","15.3030004501343","15.3950004577637","15.625","15.7089996337891",
"Congo, Rep.","COG","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2080001831055","25.1049995422363","24.8799991607666","24.4139995574951","24.3470001220703","24.2689990997314","23.9220008850098","23.7999992370605","23.3190002441406","23.4659996032715","23.4689998626709","23.4479999542236","23.1809997558594","23.0209999084473","23.1770000457764","23.2299995422363","22.7740001678467","22.9729995727539","23.4249992370605","23.6700000762939","23.6100006103516","23.7639999389648","23.8810005187988","23.8190002441406","23.8799991607666","23.1830005645752","22.7159996032715","22.5389995574951","22.55299949646",
"Colombia","COL","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8309993743896","19.8050003051758","19.8110008239746","19.871000289917","19.882999420166","19.7660007476807","19.7639999389648","19.6860008239746","19.1989994049072","19.2240009307861","19.2000007629395","19.4500007629395","19.7849998474121","20.1940002441406","20.5830001831055","21.128999710083","21.7409992218018","22.0049991607666","22.4640007019043","22.8490009307861","23.8560009002686","24.011999130249","23.1679992675781","23.7119998931885","24.05299949646","23.8279991149902","23.3530006408691","23.6550006866455","23.7369995117188",
"Comoros","COM","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8489999771118","16.0170001983643","16.0100002288818","15.7040004730225","15.6879997253418","15.4930000305176","15.5209999084473","15.4230003356934","15.3559999465942","15.7729997634888","15.7399997711182","15.6890001296997","15.6420001983643","15.5900001525879","15.6110000610352","15.5570001602173","15.3199996948242","15.3959999084473","15.4230003356934","15.4479999542236","15.5100002288818","15.5389995574951","15.6780004501343","15.6129999160767","15.4930000305176","15.4449996948242","15.4589996337891","15.4849996566772","15.3690004348755",
