"Data Source","World Development Indicators",

"Last Updated Date","2020-05-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Curacao","CUW","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","654.8","1157.6","1121.3","802.9","1598.9","752.4","1297.7","824.8","1334.9","657.3","1336.3","1068.3","107.2","1290.8","1475.3","1462.9","1315","1777.3","1665","1939.4","1773.3","1778.2","1388.8","1757.7","2097.7","1301.1","2331.3","2679.9","2480.4","1886","1335.9","2789.8","2964.4","2553.5","2384.9","2395.5","1110.6","1113.9","2156.4","931.4","2275.9","2394.4","2263.9","1677.9","1205.6","1219.7","1596.1","176.3","1823.8","1998.4","1954.4","2399.3","1688","291","2683","436.3","2009.1","","",
"Czech Republic","CZE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4019.5","4091.7","4179.3","4192.7","4132.7","3968.1","4346.6","3906","4508.6","4324","3940.8","5443.6","4741.6","4159","4522","5362.8","5073.9","4695.8","5592.6","4529.5","5309.3","6219.8","5880.6","6317.3","5497.9","","",
"Germany","DEU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2417.4","2962.2","2925.2","3120.8","2852.2","2878","3483.3","3619.6","3447.5","3179.6","3788.6","3770.2","3873.4","4178.8","3864.4","3495.7","3885.2","4285.2","4108.3","4227.6","4161.6","4568.3","4362.6","5036.6","5072.7","5084.8","4898.4","5173.7","5203.6","5411.1","5986.1","5335.6","5711.7","5826.2","6107.8","6282","6484.9","6330.2","6699.9","6452.9","7055.2","6251.5","5764.5","7355.3","6723.2","6486.6","6182.9","7118.8","7201.4","6685.2","6458.3","6964.9","7318","8050.3","7497.8","7182.1","7269.9","","",
"Djibouti","DJI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","2500","2500","2500","2333.3","1750","1666.7","1500","1538.5","1333.3","1666.7","1643.3","1647.3","1651.9","1657.5","1666.7","1683.3","1704.7","1726","1769.4","1833.3","1714.3","1666.7","1666.7","1658.7","1500","1666.7","1738.2","1780.6","1816.7","1848.3","1879.3","2000","2000","1933","1904.7","1921.8","1935","","",
"Dominica","DMA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1181.8","1181.8","1217.4","1217.4","1250","1250","1280","1280","1230.8","1230.8","1259.3","1259.3","1285.7","1285.7","1266.7","1333.3","1333.3","1333.3","1419.4","1437.5","1424.2","1411.8","1388.9","1352.9","1333.3","1200","1384.6","1333.3","1333.3","1363.6","1340.2","1339.9","1333.3","1341.3","1344.2","1347.3","1350.4","1353.8","1357.2","1357.3","1359.2","1364.1","1333.3","1377.5","1357.1","1404.7","1448.3","1437.7","1436.8","1416.7","1400","1666.7","1666.7","1624.1","1645.8","1692.3","1722.9","","",
"Denmark","DNK","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3383.5","3750.6","3505.7","3963.4","3890.6","3714.4","3756.9","4026.4","3975.6","3583.8","3999.7","3977.2","3765","4190.1","3635.7","3302.4","4050.9","4060.5","4156.1","3892.5","4071.4","4521.3","3757.5","5555.4","4970.8","5049","4792.6","5084.2","5632.3","6117.9","5911.6","4314.2","5677.6","5530.6","6291.2","6052.6","6207.2","6100.1","5862.1","6216","6126.6","5761.8","6096.6","6013.1","6153.4","5778.4","5675.8","6017.4","6779","5875.9","5886.5","6309.7","6316.6","6752.1","6884.7","6222","6916.5","","",
"Dominican Republic","DOM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1758.3","1788.6","1842.8","1990.2","2057.7","2196.3","1970.1","1948.9","2162.6","2378.5","2653.8","2892.6","3025.1","3208.7","2377.4","2603","2568","2780.1","2922.5","3005.1","3145.4","3753.9","3966","3463.7","3617.2","3754.8","3705.8","3499.2","3726.2","3996.2","3979.6","6090.2","4015.2","3636.7","3856.3","3835.6","3950.7","3635.3","3983.1","4159.3","4304.8","4343.4","4000.8","3824.8","3808.6","4262.9","4368.1","4468.8","3954.3","4436","4605.6","3747.7","4031.5","3020","3101.5","3152","3153.5","","",
"Algeria","DZA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","346.2","814","803.8","530.2","606.3","403.9","631.4","705.2","614.9","637.5","587.8","671.7","493.7","497.9","845.2","690.5","410.9","586.1","561.5","760.4","646.2","593.3","579.5","547.4","912.5","837.2","759.9","574.1","760.4","687.7","1114.6","943.3","741.7","749.4","829.5","1337.8","779.8","846.3","1069.9","883.3","1106.9","1058.6","1470.3","1344.1","1500.8","1503.7","1253.5","1034","1653.9","1474.3","1643.3","1677.6","1813.1","1369.2","1400.2","1020.4","990.7","","",
"East Asia & Pacific (excluding high income)","EAP","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1288.19500782036","1393.91244839458","1525.22474951152","1612.13113891526","1692.9634081121","1776.7188781371","1828.52852592138","1849.89809887288","1859.29733675314","2051.81785913856","2088.37302230692","2026.09990976676","2163.0129954105","2250.0183608549","2314.1034145174","2367.27454910243","2311.0078878075","2548.90262375163","2739.15460513259","2705.36841942469","2834.63235331871","3129.87826758099","3305.77288830656","3491.87466750704","3398.36255152158","3458.04569359401","3516.7513717891","3484.18654228337","3575.54803590505","3793.78488305036","3776.44885794606","3867.69392343322","4005.5329605936","3981.60211140279","4064.2619230128","4239.5413174879","4191.83836205916","4291.34581712763","4288.01067053028","4195.93528234561","4246.62180481468","4327.38197425215","4327.77100617367","4549.97450190597","4603.99946914646","4685.05044181413","4718.16797980079","4893.02128378653","4847.83046021288","4911.53008443007","5050.3536128498","5167.61241158611","5220.36984168154","5252.06531014382","5323.3360439815","5357.25142987004","5377.45610057894","","",
"Early-demographic dividend","EAR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1070.49431883686","1094.10747369536","1134.42504498445","1146.03340544563","1065.79515430557","1078.81663920061","1190.360933316","1193.85631202954","1238.87190915313","1291.79424916865","1329.27206152944","1307.49697785591","1326.17808093722","1340.90867326888","1462.94972627602","1446.74048173965","1532.74925501115","1600.88237428137","1524.25881299909","1627.70034858995","1731.71745956051","1709.14563321557","1771.87729660286","1806.51057393814","1859.79015954148","1889.05537153499","1870.18749957574","1989.04829495658","2031.25280895318","2092.7997893731","2136.86041395993","2203.77894252614","2286.24222245374","2251.3446163257","2250.12256123727","2323.53414447952","2371.27284132801","2439.95151134093","2467.16773443558","2546.25730507581","2576.19984044123","2543.89959955676","2641.50539636522","2663.14526445515","2769.61629799538","2800.47746076696","2895.19231266177","2961.8996957612","2953.21245249939","3043.43561936967","3143.25537382685","3212.45956635043","3276.18089398184","3288.15218310604","3297.64936130295","3394.86226147093","3516.86153088207","","",
"East Asia & Pacific","EAS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1415.81059983315","1512.85402319352","1628.77423829012","1710.97988389148","1759.26980491954","1865.10174621138","1874.33971641337","1925.34832319782","1920.24698702227","2098.62718009635","2117.45868934042","2048.43795519635","2193.01913552961","2282.97462562115","2347.53065414682","2382.55141705495","2302.96334420078","2570.95338452036","2713.87635116877","2604.470403933","2755.5660243384","2964.36608230099","3175.9340041362","3355.21677585178","3260.09722847978","3335.27491547291","3392.45783579489","3388.58336262239","3477.83249254193","3674.85854326202","3663.05761666633","3755.6663772396","3853.0561766694","3826.68459005862","3909.36245234987","4071.04963240894","4020.48247611026","4091.149646359","4108.26905137109","3998.38226013908","4034.19469469874","4127.42550450506","3983.94863711389","4275.37407219459","4273.05974654488","4412.0135170572","4335.41031009835","4497.97162617866","4492.86045702614","4558.22205476739","4749.01621322118","4864.94268892758","4898.75009662259","4954.15644468143","5016.87025143003","5070.74301497962","5123.24548641829","","",
"Europe & Central Asia (excluding high income)","ECA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1231.76068409365","1302.18612904944","1457.66673726242","1389.51884622983","1475.85014621159","1677.77200073511","1691.63402625005","1549.56760832317","1638.78118117019","1574.52547389425","1958.19991417836","2033.8702254448","1791.45976016224","1761.48264787395","2044.93694862233","2380.31785780265","2287.44757237961","2305.17747863157","2374.60830063535","2370.52155775929","2297.11995733271","2618.89904595181","2340.23472447889","2571.41109702612","2359.66055956559","2617.43146729232","2475.81973464114","2670.50182450122","2380.40774992408","2596.56903229181","2671.46252340436","1907.62963440388","1874.96562259136","1684.25831607862","1611.44908650416","1590.74144908239","1974.70335263247","1691.02607641001","1810.11889155311","1741.9575430924","2116.34363991438","2128.15683696114","1958.53549999871","2233.41425044304","2170.11552961115","2195.62114780314","2058.78405509518","2542.99060572862","2452.46953529044","2220.65454117303","2718.55434887255","2244.36911048617","2721.17874365398","2848.15727519804","2792.84412981918","2981.0849496794","3144.97542114375","","",
"Europe & Central Asia","ECS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1813.67612467688","1974.74363506009","2014.3221050699","2056.88191389366","2157.24061193473","2186.41703914701","2412.41760177946","2404.67474735926","2440.93335093499","2337.10475398937","2751.64624560093","2794.7177020352","2817.81493127613","2920.07991505608","2831.75883550744","2840.28237306876","2989.74369796231","3228.27611933234","3109.56656244874","3321.69299292737","3193.75698972714","3482.86796598863","3326.36151040602","3925.63509425164","3693.4481042079","3695.54746356328","3692.34917262582","3853.00401182457","3827.61201676762","3918.60953369127","4092.99690805853","2574.5870978373","2620.67507392152","2510.07452034092","2535.63283755699","2706.13907486623","2932.12976714792","2923.05963327293","2944.08672946621","2890.76016337663","3086.24124944098","3142.78476399283","2900.53245255155","3392.46471951353","3171.45899027706","3124.22668057447","3058.24906881976","3547.18089501925","3432.19563895565","3289.51678678462","3583.99849584976","3278.56106810729","3651.33439368676","3883.39932545622","3778.06372263268","3784.98716770596","3928.30916347378","","",
"Ecuador","ECU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1010.7","925","986.5","768.7","958.8","1007.2","893.2","823.3","1074","1093","961.9","922.1","1229.2","1283.2","1414.4","1352.7","1368.5","1377","1492.3","1639.6","1768","1880.1","1566","1851.3","1929.3","1379.6","1519.8","1708.4","1756.1","1723.6","1704.2","1768.6","1951.6","2075","1984.3","2029.3","2058.7","1954.9","2123.1","2306","1899.4","2434.6","2617.3","2922.2","2841.6","2830","3144","2980.3","2965.5","3106.2","2605.8","3258.8","2911.5","3526.7","4323","3790.7","3414.3","","",
"Egypt, Arab Rep.","EGY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2905.7","3259.6","3312.8","3330.1","3775.6","3565.5","3557.3","3627.1","3716.6","3911.8","3911.5","3951.3","4080","3840.4","3978.1","3941.1","3923.8","4019.3","3964.2","4094.5","4100.5","4203.7","4321.1","4347.5","4539.2","4696.2","4891.6","5028.8","5337.7","5702.9","5613","5898.5","5995.1","5861.1","5903.7","6499.1","6605.5","6797.4","7166.6","7280.1","7099.4","7445.6","7515.4","7556.2","7536.9","7500.2","7418.5","7452.2","7158.3","6504.3","7246.3","7269","7285.3","7085.1","7117.7","7249.3","7310.8","","",
"Euro area","EMU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1951.51991615521","2207.96000608397","2202.523798532","2274.63831501309","2339.34830594603","2325.8561888054","2707.6357233575","2739.58721678258","2741.74216098029","2625.48611917454","3065.707110503","3070.06055979031","3184.07784792263","3261.51104403485","3140.56900369987","2954.96662551358","3231.99166180228","3587.16999067113","3458.57958888969","3776.34473760582","3524.54087101325","3773.66545175905","3687.47581636249","4443.38055495292","4315.50014260071","4091.78160630324","4240.94689960362","4507.36025199183","4428.85347153621","4490.14127563104","4815.11176231715","4394.79758252747","4669.62174752842","4635.89699368656","4559.65846544778","5176.10340375003","5041.50899205073","5299.11146079318","5171.01354423277","5367.81008478459","5226.56766864253","5367.22409269625","4795.41299374228","5869.79970973754","5222.6854659814","5245.31660835194","5318.52594046419","5772.39815894692","5692.45689157333","5511.31073295583","5618.27410053087","5588.31451003717","5839.81730497113","6098.08759522874","5990.0200313079","5445.36991773656","5605.05668532089","","",
"Eritrea","ERI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256.6","767","416","264.9","265.5","959.7","746.6","377.2","637.1","158.2","261","275.3","758.2","798.5","938.5","252.2","500.1","511.7","649.1","689.4","669.8","665.3","639.8","641.4","642.8","","",
"Spain","ESP","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1082.5","1278.7","1303.1","1178.5","1250.7","1327.6","1480.6","1569.1","1558.1","1380.3","1840.5","1611.1","1595.1","1765.6","1974.3","1766.2","1925.2","2174.7","1907.8","2479.9","1571.3","1764.3","1851.1","2772.1","2762.2","2143.1","2626.8","3017.9","2491.5","2484.5","2488.9","1955","2717.4","2348.3","1729.7","3303","2764.4","3395.9","2705.2","3603.3","2804.7","3222","3250.7","3750.1","2159.3","3028.2","3933.9","3573.5","2944.8","3291.5","3691.8","2842.5","4047.1","3246.6","3240.2","3862.5","2769.4","","",
"Estonia","EST","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1403.8","2161.3","1597.1","1687.4","2178.5","1992","1627","1251.3","2114.7","2037","2024","1921.7","2330.3","2694.4","2209.9","3009.1","2792.8","2760.5","2464.2","2598.9","3412","3135.6","3669.6","4381.6","2658.4","3967.3","","",
"Ethiopia","ETH","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1313","974.4","1033.5","1213.6","1263.9","1140.9","1124.6","1116.3","1198","1353.7","1123.3","1162.6","1361.4","1563.3","1439","1446.3","1682.5","1832.8","1961.6","2046.8","2193.1","2325.4","2556.1","2484","2538.2","","",
"European Union","EUU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1977.64138652342","2143.26766528502","2151.33574034789","2245.60097278813","2365.2296740849","2375.49665306713","2640.45215455525","2644.84662639023","2679.94076653359","2568.60345535716","2997.68756397738","3074.76092585729","3138.75401566298","3257.98368959246","3096.09195376792","3062.7008612363","3251.44858857919","3524.36989847315","3375.3678970017","3631.09994783899","3483.38898709485","3807.03883422716","3645.59066657942","4343.65029052793","4085.64354901125","4048.48989208228","4045.99863415269","4221.3496217145","4291.81403225753","4311.76710892283","4530.436126025","3900.330409328","4103.10296939263","4124.08715620773","4257.4729177837","4540.22532479991","4599.26844743181","4648.20969120604","4654.89093762617","4548.21684041195","4640.68966210015","4735.28002557525","4293.89362954031","5329.42544792573","4831.97614344018","4695.77545066009","4597.97478057471","5229.55422807305","5075.47855262507","5024.44029675412","5164.66693411909","4896.46521244164","5325.18838950999","5720.96446947031","5513.25440035983","5286.90433248506","5513.37552412294","","",
"Fragile and conflict affected situations","FCS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","943.049203535425","1001.65322579484","956.874212624835","989.985188942823","1003.35741556357","935.682669574232","1041.59889368717","1078.82321193397","1110.33785091744","1004.80911185561","1079.53118640105","1153.75903598222","1029.07043609394","1136.72197548856","1095.33120499894","1129.88037008726","1082.01863972309","1159.35049097971","1137.71836220058","1334.95584148161","1445.90454200269","1336.58568519891","1263.075021237","1291.67330615426","1398.00682292345","1386.83958789424","1283.32550647076","1398.54168777735","1196.60352947658","1257.75576638727","1227.6617065428","1219.8613996812","1334.28011400183","1354.80970814206","1350.60892573154","1469.67491840979","1367.84844769906","1446.14344686648","1448.81276865617","1417.86880533881","1537.56325487538","1563.79502200813","1631.26899532951","1667.69831432742","1608.47156376401","1760.58995073957","1764.03857740423","1707.03715518772","1920.7647093645","1827.03150395584","1725.17613036146","1634.4762120368","1513.67424638959","1505.16223673828","1597.52386219438","1520.67077203287","1591.73755298477","","",
"Finland","FIN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1883.4","1363.6","1799.2","1581.3","2007.9","1780.6","1990.7","2082.1","2286.3","2396.6","2568","2460.5","2241","2183.3","2625.4","2951.8","2431.4","2446.7","2636.8","2823.4","2072.9","2922.3","3180.1","3059.2","2904.3","2941.4","1920","2326.8","3190.2","3543.1","3347.7","2845.8","3606.5","3587.2","3409","3438","3410.1","2402.8","2541.2","3498.7","3164.4","3295","3178","3210.6","3422.9","3293.8","3654.7","3542.3","3760.4","3135.3","3521.7","3533.6","3689.5","3691.6","3614.3","3573.9","3958.5","","",
"Fiji","FJI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1761.1","1765.2","1811.7","1785.4","1783","1726.3","1756.7","2040.7","1841.6","1865.3","1920.4","1938.1","2059.7","1935.5","2240.8","2302","1930.1","1854.4","2017.7","1925.6","2069.5","2118.5","1844.7","2140.5","2408.2","2181.8","1922.8","2378.2","2370.6","2181","2316.8","2154","2275.5","2301","2651","2105","2213.3","754.4","2706.3","2433.7","2341.6","2379.8","2338.9","2352.8","2349.2","2283.5","2652.4","2266.1","2819","2871.1","2821.3","2423.4","2999.5","3513.9","3406.4","3365.7","3001.3","","",
"France","FRA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2275.9","2689.7","2769.4","2823.4","3106.5","2908.1","3476.7","3570.9","3532.1","3374.4","3875.5","4168.7","4407.5","4179.3","3696.6","3440.8","4051.4","4630.5","4516","4854.2","4729.1","5007.5","4949.9","5976.8","5742.8","5301.6","5706.2","6080.8","6099.1","6082.6","6536.2","6485.4","6512.6","6542.6","6456.5","7082.4","6890.3","7415.4","7260.4","7231.5","6729.2","7453","6125.3","7518.7","6965.4","6800.5","6520.6","7252.8","7412.4","7068.6","6919.3","7254.5","7084.8","7556","7570","5686.6","6875.2","","",
"Faroe Islands","FRO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200.4","1208.9","1206.1","1213.2","1193.5","1217.9","1220.9","1224","1227.3","1230.8","1234.7","1238.9","1243.5","1254.6","1272.2","1287.4","1192.9","1366.1","1421.4","1475.2","1528.1","1674.3","1673.8","1610.9","1619.2","1638.1","1661","","",
"Gabon","GAB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1587.2","1513.9","1598.1","1594.3","1602.6","1512.8","1514.9","1503.6","1502.3","1465.5","1463.6","1511.1","1534","1494.3","1396.4","1486.7","1511.7","1503","1554.4","1525.4","1456.5","1500","1523.8","1545.6","1453.2","1473.8","1580","1615.1","1459.4","1588.2","1701.5","1550","1588.5","1658.4","1557.7","1591","1562.4","1583.7","1599.1","1630.3","1541.5","1449.4","1538.1","1559.8","1569.9","1580","1667.1","1611.4","1589.1","1595","1596.1","1600.6","1600.4","1599.9","1600.1","1600.2","1601.1","","",
"United Kingdom","GBR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3176.5","3683.5","3484.3","3734.7","3750.1","3544.7","3828.7","3446.5","3670.8","3568.9","3926.2","4083.1","4077.7","4369.1","3812.4","3599.2","4513.3","4522.5","4497.2","4944.2","4933.1","5439","5377.5","6590.9","5592.1","6083.1","5506.1","5399.4","5866.7","6170.9","6466","6326.9","6428.6","6556.8","6872.6","7299.9","6695.8","6661.4","7043.3","7164.8","6291.1","7076.9","7032.8","7031.8","7196.5","7278.6","6632.3","7420.2","7029.6","6953","6984.7","6215.1","6631.6","7696.5","7980.9","7022.6","7229","","",
"Georgia","GEO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1996.2","1768","2015.6","2150.9","2492.9","2203.5","1592.8","2110.2","1369","2012.2","1860.1","2136.9","2003.4","2011.6","1583.8","2114.5","2090.4","1907.8","1271.4","2201.3","2186.4","2200.6","2032.8","1959.7","2517.2","1979.4","","",
"Ghana","GHA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","816.4","809.6","788.2","777.6","809.2","1088.7","916.1","859.3","824.8","858.2","860.7","867.1","863.7","957.1","834.3","816.7","832","837.2","844.2","717.8","860","764","517.4","840.1","890.7","984.8","938.6","1095.8","1012.9","989.2","1220.8","1042.1","1340.2","1327.5","1354.1","1389.2","1321.7","1333.8","1297","1309.2","1186.1","1349","1396.4","1373.3","1432.3","1334.5","1317","1598.1","1659.8","1814.3","1594.2","1768.1","1688.8","1703.4","1830.3","1842.4","1872.9","","",
"Gibraltar","GIB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1340","1368.7","1256.7","1363.8","1303.7","1392.6","1409.7","1411.5","1412.4","1407.9","1435.1","1442.1","1437.5","1436","1439.5","1454.7","1437.4","1408.9","1434.5","1432.5","1450.8","1440.3","1456.6","1473.9","1501.5","1517.2","1528.6","1536.9","1492.8","1455.1","1421.9","1392.6","1405.3","1422.3","1454.8","1458.9","1463.2","1468.2","1473.7","1492.1","1483","1487.2","1484.8","1491.3","1495.6","1502","1514","1464.7","1484.3","1184.7","1226","1152.2","1189.6","1119.8","1114.4","1143.6","1167.1","","",
"Gambia, The","GMB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1075.3","1080.5","1039","1087.7","1064","1011.1","960.3","1040.4","1016.4","1109.1","1112.4","1042.3","1056.1","1043","990.7","813.3","805.8","1093.6","1197","1325.1","1329.4","1230.9","1251.4","1434.5","1262.4","1276.2","1117.7","1196.6","1112.9","1003.9","1108.3","1230.9","1181.5","1155.2","1028.3","1095.8","934.2","1027.9","1293","1295.8","1283.8","960.3","1199.7","1170.8","1040.3","1026.4","800.3","977.2","1051.7","1129.4","868.5","910.3","959.8","746.6","826.2","876.6","847.9","","",
"Guinea-Bissau","GNB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","814.4","787.1","792.1","620.8","760","778.9","844.3","901.3","688.4","797.1","665.4","726.6","664.5","618.3","758.2","785.7","701.5","623.9","637.8","699.2","795.2","687.3","675.7","885.5","1244.1","1375.2","1530","1769.4","1520.7","1530.7","1614.5","1441.7","1431.6","1394.8","1402.2","1366.5","1110.3","1145","1038.2","1097","1004.9","1067.3","1075.9","1164","1325.6","1412.6","1346.1","1490.3","1626.7","1717.6","1581.6","1504.3","1391.3","1388.3","1414.1","1550.8","1563.8","","",
"Equatorial Guinea","GNQ","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1265.6","1380","1291","1627.5","1652.6","1823.8","1950.1","1521.6","1717","2113.1","2142.5","2189.9","2201.9","2440.2","2424.5","2608.1","2061.6","2798.1","2635.8","3321.9","3312.5","3455","2929.5","3596.1","3015.6","3602.8","3714.5","3862.7","4022","3035.8","4124","3606.8","3553.2","3886.8","3751","3710.3","3799","3581.1","3648.8","3868.8","3847.6","3747.2","3693.6","4017.4","4049.8","3918.9","3929.9","4515.8","4266.2","4064.9","4344.1","4206.7","4393.3","4287.7","4251.5","4028.5","3764","","",
"Grenada","GRD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","873","873","873","873","873","871","871","871","883.3","883.3","877.2","865.4","855.6","769","878","911.1","906.3","908.2","907.6","894","1044.4","900","949.3","949.3","951.2","980","1000","1008","1003.9","992.3","1113.2","1021.2","989.7","991.4","983.3","1000","1000","1004.6","1004.3","1002.8","1001.8","997.1","999.6","1000.6","984.4","1000","1000","1005.6","1007.1","1008.4","1009","1028.6","1000","1001.7","1005.4","1006.9","1006.5","","",
"Greenland","GRL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","822.1","871.5","856.3","912.5","960.5","901.6","875.7","1010.5","1046.9","1175.5","1142.3","1210.9","1631.6","1421.8","1639.8","1330.3","1323.3","1514.3","1760.4","1448.8","1524.1","1707.8","1874.3","1613.1","1659.6","1779.4","1608.8","1885.2","2042","1997.6","1810","1839.6","1813.6","1894.5","1912","1785.7","1491.9","1682.2","1741.2","1776.4","2038.8","2017.2","2053.7","2117.1","2311.9","2514.1","2305.8","2010.6","1983.3","1996.6","2000.4","2036.7","2082.4","2092.4","2115.7","2152.3","2172.4","","",
"Guam","GUM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2200","2200","2340","2700","2666.7","2500","2500","2800","3100","2300","2500","3000","3000","3000","3000","3000","3000","3000","3000","3000","3000","3000","3666.7","3500","3400","2857.1","2500","2222.2","2000","2100","1573.9","1613.9","1653.8","1693.7","1733.7","1773.6","1813.5","1853.5","1893.4","1916.6","1958.4","2000","2026.4","2061.5","2097.5","2000","2333.3","2271.1","2313.7","2356.2","2398.7","2500","2500","2539.5","2585.5","2606.5","2648","","",
"Guyana","GUY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2013.8","2217.1","2017.9","2010.6","2052.9","2030.8","1898.5","1531.3","1688.9","1887.2","1821","1971.2","1821.1","2421.4","2173.2","1760.5","2577.5","2633","2651.9","2953.3","3116.3","3060.8","3221.5","3078.7","3261.5","3247.1","3189.2","3006.5","3320.7","2980.4","3285.6","3438.1","3258.4","3664.2","3899.1","3958.1","3964","4003.3","3791.2","3799.2","3947.9","4084","4155.5","4216.6","3861.4","4523","4222.2","4161.5","4345.5","4165.4","4343.9","4465.4","4936.7","3394.7","3567.4","3515.6","3619.8","","",
"High income","HIC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2153.83124777524","2340.23368855922","2419.90927204307","2352.79251820237","2546.86272751472","2579.57012861166","2665.75596679929","2733.61544272996","2855.82265585996","2757.00558456658","3119.74016303831","3155.61026472867","3136.33569038447","2911.33217826091","3079.57653387971","3072.43831449374","3192.00273640864","3519.4642619172","3552.3570956153","3307.6690597332","3537.56519956174","3649.69605585925","3239.18630866918","3850.15929143653","3952.98733758462","3940.44380548047","3930.92198274795","3536.00008589233","3929.8903226784","4129.08341377588","4104.89031095791","4279.02357274055","3918.02733146098","4449.10434748424","4094.5144290197","4462.49993831322","4449.6702636193","4667.40886075121","4701.74821525861","4691.09351325076","4642.70538851497","4615.2689441963","4514.74046192675","5317.71941109441","4953.74500252974","4893.8567005071","4995.45064592045","5161.03157314524","5365.93992586607","5283.76458639188","5324.94329480541","4945.1045716531","5648.24129554021","5903.26506432553","5821.53734071042","6032.35411069056","6061.98721521633","","",
